GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",1027,306,97,85,97,85,0,12,0,12,0,12,0,12,0,12,0,12,614,213,124,103,0,12,456,187,34,52,0,12,32,53,0,12,0,12,260,179,24,38,0,12
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",823,208,110,71,89,69,21,33,21,33,0,12,0,12,0,12,0,12,251,111,29,45,0,12,222,111,0,12,0,12,40,46,0,12,0,12,362,154,0,12,60,54
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",113,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,85,65,0,12,0,12,62,64,12,18,11,16,0,12,0,12,0,12,21,20,0,12,7,8
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",784,289,106,136,106,136,0,12,0,12,0,12,0,12,0,12,0,12,276,198,11,19,0,12,253,196,12,21,0,12,72,65,0,12,0,12,276,136,18,29,36,44
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",926,286,66,59,66,59,0,12,0,12,0,12,0,12,0,12,0,12,301,191,37,43,0,12,244,176,20,36,0,12,31,34,0,12,0,12,501,248,0,12,27,40
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",1066,433,32,38,32,38,0,12,0,12,0,12,0,12,0,12,0,12,622,395,0,12,0,12,601,392,21,36,0,12,95,89,0,12,0,12,317,182,0,12,0,12
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",745,211,97,95,97,95,0,12,0,12,0,12,0,12,0,12,0,12,323,157,82,105,0,12,241,127,0,12,0,12,95,92,0,12,0,12,190,122,0,12,40,47
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",531,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,253,161,7,13,0,12,235,160,11,19,0,12,0,12,0,12,0,12,265,131,6,11,7,13
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",873,277,34,51,34,51,0,12,0,12,0,12,0,12,0,12,0,12,411,201,42,49,0,12,369,192,0,12,0,12,35,40,0,12,0,12,390,205,0,12,3,15
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",937,214,70,58,70,58,0,12,0,12,0,12,0,12,0,12,0,12,477,136,34,36,0,12,413,127,30,34,0,12,23,38,0,12,0,12,328,174,0,12,39,43
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",756,164,6,9,0,12,6,9,0,12,0,12,6,9,0,12,0,12,446,122,12,15,0,12,367,135,67,97,0,12,7,11,0,12,0,12,297,105,0,12,0,12
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",1092,318,45,53,13,20,32,59,32,59,0,12,0,12,0,12,0,12,615,248,40,46,0,12,463,203,112,117,0,12,47,60,0,12,10,18,332,160,0,12,43,52
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",516,107,32,33,32,33,0,12,0,12,0,12,0,12,0,12,0,12,150,67,7,10,7,11,136,64,0,12,0,12,55,47,0,12,0,12,233,79,0,12,46,29
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",150,63,9,10,4,6,5,8,5,8,0,12,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,0,12,11,17,0,12,0,12,103,58,0,12,19,21
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",584,137,34,38,34,38,0,12,0,12,0,12,0,12,0,12,0,12,212,100,13,13,0,12,165,92,34,35,0,12,0,12,0,12,0,12,290,101,0,12,48,36
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",106,42,17,22,0,12,17,22,17,22,0,12,0,12,0,12,0,12,6,9,0,12,0,12,6,9,0,12,0,12,7,11,0,12,0,12,64,32,0,12,12,14
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",112,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,29,0,12,0,12,42,29,0,12,0,12,0,12,0,12,0,12,66,50,0,12,4,6
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",362,122,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12,136,88,7,12,10,15,119,86,0,12,0,12,59,42,0,12,0,12,130,67,0,12,33,30
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",226,84,16,15,0,12,16,15,16,15,0,12,0,12,0,12,0,12,68,51,17,20,0,12,51,49,0,12,0,12,47,46,0,12,0,12,86,48,0,12,9,21
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",799,202,103,70,103,70,0,12,0,12,0,12,0,12,0,12,0,12,286,91,43,38,0,12,243,88,0,12,0,12,74,66,0,12,8,12,255,95,0,12,73,55
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",559,151,86,55,70,47,16,27,16,27,0,12,0,12,0,12,0,12,189,89,3,6,0,12,177,88,9,15,0,12,45,31,0,12,0,12,172,71,0,12,67,44
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",679,203,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,324,176,25,22,0,12,284,168,15,24,0,12,0,12,0,12,0,12,296,103,12,22,37,39
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",951,240,3,7,0,12,3,7,0,12,0,12,0,12,3,7,0,12,533,177,52,47,0,12,481,165,0,12,0,12,0,12,0,12,0,12,377,142,0,12,38,46
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",832,224,62,51,0,12,62,51,32,37,0,12,0,12,0,12,30,33,173,120,40,37,0,12,108,111,25,35,0,12,28,25,0,12,44,58,482,156,0,12,43,54
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",823,235,87,58,58,49,29,32,13,20,16,25,0,12,0,12,0,12,368,129,79,52,0,12,270,113,19,31,0,12,62,51,0,12,7,12,221,131,0,12,78,60
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",740,197,55,50,55,50,0,12,0,12,0,12,0,12,0,12,0,12,389,155,68,50,0,12,321,159,0,12,0,12,18,28,0,12,0,12,95,88,0,12,183,136
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",1991,402,65,64,58,64,7,11,0,12,0,12,0,12,0,12,7,11,934,216,295,145,0,12,601,193,38,33,0,12,102,99,0,12,104,100,613,222,60,78,113,121
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",898,333,142,100,81,67,61,70,28,44,0,12,0,12,0,12,33,55,297,237,22,34,0,12,259,229,16,26,0,12,29,47,0,12,0,12,383,150,0,12,47,53
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",1020,447,104,125,44,71,60,104,60,104,0,12,0,12,0,12,0,12,294,181,86,140,0,12,160,97,48,79,0,12,43,71,0,12,0,12,398,298,0,12,181,194
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",399,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,212,161,48,78,0,12,136,132,28,48,0,12,29,49,0,12,0,12,158,120,0,12,0,12
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",1035,258,31,40,19,34,12,21,12,21,0,12,0,12,0,12,0,12,612,226,116,131,0,12,496,188,0,12,0,12,102,74,0,12,74,107,201,142,0,12,15,24
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",439,165,123,88,123,88,0,12,0,12,0,12,0,12,0,12,0,12,148,103,0,12,0,12,148,103,0,12,0,12,0,12,0,12,0,12,121,94,0,12,47,59
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",1081,313,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,525,163,82,92,0,12,443,144,0,12,0,12,19,29,0,12,0,12,493,280,0,12,44,51
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",275,183,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,78,0,12,0,12,84,78,0,12,0,12,0,12,0,12,0,12,191,143,0,12,0,12
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",417,203,98,122,98,122,0,12,0,12,0,12,0,12,0,12,0,12,189,155,99,138,0,12,90,90,0,12,0,12,0,12,0,12,0,12,94,108,0,12,36,45
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",101,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,60,0,12,0,12,52,60,0,12,0,12,0,12,0,12,0,12,20,29,0,12,29,41
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",278,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,126,71,0,12,30,48,96,53,0,12,0,12,0,12,0,12,9,15,143,89,0,12,0,12
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",373,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,112,68,29,33,0,12,83,62,0,12,0,12,17,28,0,12,0,12,188,77,0,12,56,70
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",483,167,75,49,75,49,0,12,0,12,0,12,0,12,0,12,0,12,186,98,85,77,0,12,101,58,0,12,0,12,15,23,0,12,0,12,111,71,14,21,82,82
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",406,167,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,114,70,30,37,0,12,84,66,0,12,0,12,41,45,0,12,0,12,121,89,0,12,121,92
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",571,199,111,85,91,77,20,35,20,35,0,12,0,12,0,12,0,12,164,132,91,123,0,12,73,52,0,12,0,12,15,24,0,12,0,12,188,104,0,12,93,93
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",1124,372,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,554,198,0,12,0,12,554,198,0,12,0,12,23,37,0,12,50,79,391,206,0,12,106,127
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",1535,372,146,130,106,118,40,55,11,19,0,12,29,53,0,12,0,12,521,181,91,75,0,12,401,153,29,46,0,12,0,12,0,12,32,41,634,253,0,12,202,136
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",630,171,49,53,35,47,14,23,14,23,0,12,0,12,0,12,0,12,308,136,73,83,0,12,235,98,0,12,0,12,0,12,0,12,0,12,213,132,38,52,22,37
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",1004,360,16,26,16,26,0,12,0,12,0,12,0,12,0,12,0,12,330,211,36,46,0,12,294,207,0,12,0,12,0,12,0,12,0,12,598,321,0,12,60,78
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",768,311,47,36,47,36,0,12,0,12,0,12,0,12,0,12,0,12,523,212,102,83,46,51,360,171,15,25,0,12,0,12,0,12,0,12,134,76,64,99,0,12
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",498,165,12,19,12,19,0,12,0,12,0,12,0,12,0,12,0,12,175,95,8,13,0,12,167,91,0,12,0,12,0,12,0,12,0,12,265,125,0,12,46,54
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",448,191,63,49,40,37,23,35,0,12,23,35,0,12,0,12,0,12,174,190,150,190,0,12,24,28,0,12,0,12,14,21,0,12,10,16,126,92,0,12,61,68
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",459,168,31,36,13,22,18,29,18,29,0,12,0,12,0,12,0,12,92,85,13,20,39,62,15,25,25,41,0,12,0,12,0,12,0,12,212,98,0,12,124,68
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",407,181,48,52,48,52,0,12,0,12,0,12,0,12,0,12,0,12,167,112,80,84,0,12,87,67,0,12,0,12,50,98,0,12,0,12,38,44,0,12,104,92
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",397,148,76,56,63,52,13,22,0,12,13,22,0,12,0,12,0,12,84,52,47,45,0,12,37,34,0,12,0,12,71,83,0,12,0,12,150,85,1,2,15,24
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",1101,299,142,110,45,51,97,99,97,99,0,12,0,12,0,12,0,12,628,273,254,176,0,12,374,213,0,12,0,12,24,40,20,31,0,12,215,93,0,12,72,70
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",1101,377,61,60,43,50,18,31,0,12,0,12,0,12,0,12,18,31,559,284,205,166,0,12,354,177,0,12,0,12,143,88,0,12,64,73,238,159,12,21,24,40
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",488,160,36,41,31,40,5,8,5,8,0,12,0,12,0,12,0,12,226,123,117,102,0,12,76,65,33,52,0,12,82,52,0,12,0,12,144,74,0,12,0,12
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",935,252,20,32,20,32,0,12,0,12,0,12,0,12,0,12,0,12,451,212,185,128,0,12,235,143,31,53,0,12,0,12,0,12,0,12,426,144,26,44,12,19
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",648,462,61,82,0,12,61,82,15,29,0,12,0,12,0,12,46,78,499,438,201,201,0,12,298,344,0,12,0,12,0,12,0,12,0,12,76,92,0,12,12,20
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",897,298,72,73,72,73,0,12,0,12,0,12,0,12,0,12,0,12,294,150,136,123,0,12,158,102,0,12,0,12,326,191,0,12,0,12,156,112,0,12,49,78
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",319,182,40,65,40,65,0,12,0,12,0,12,0,12,0,12,0,12,55,53,41,49,0,12,14,25,0,12,0,12,133,122,0,12,0,12,68,85,0,12,23,39
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",483,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,138,93,56,64,0,12,82,86,0,12,0,12,0,12,0,12,0,12,337,127,0,12,8,15
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",411,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,182,84,0,12,0,12,166,81,16,20,0,12,0,12,0,12,0,12,201,85,0,12,28,29
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",1194,283,18,19,8,11,10,15,0,12,3,7,0,12,0,12,7,14,376,158,0,12,6,9,312,138,58,61,0,12,20,19,0,12,0,12,744,220,10,16,26,44
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",1992,484,196,129,196,129,0,12,0,12,0,12,0,12,0,12,0,12,1108,339,458,268,0,12,650,219,0,12,0,12,175,111,0,12,0,12,382,187,0,12,131,106
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",586,219,13,22,13,22,0,12,0,12,0,12,0,12,0,12,0,12,302,190,13,22,0,12,289,187,0,12,0,12,35,58,0,12,0,12,119,111,0,12,117,93
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",731,361,62,51,47,45,15,23,15,23,0,12,0,12,0,12,0,12,336,260,14,23,0,12,322,260,0,12,0,12,102,96,0,12,0,12,73,84,0,12,158,230
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",656,240,31,35,31,35,0,12,0,12,0,12,0,12,0,12,0,12,372,208,55,68,0,12,317,201,0,12,0,12,61,78,0,12,0,12,178,118,0,12,14,23
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",466,213,61,79,61,79,0,12,0,12,0,12,0,12,0,12,0,12,179,120,15,24,0,12,164,117,0,12,0,12,0,12,0,12,0,12,169,138,0,12,57,73
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",679,224,14,23,14,23,0,12,0,12,0,12,0,12,0,12,0,12,497,200,154,134,0,12,343,149,0,12,0,12,16,27,0,12,0,12,123,104,0,12,29,34
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",732,231,138,145,138,145,0,12,0,12,0,12,0,12,0,12,0,12,251,123,14,22,0,12,237,122,0,12,0,12,0,12,0,12,0,12,185,125,0,12,158,117
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",924,351,57,70,41,65,16,26,16,26,0,12,0,12,0,12,0,12,541,302,13,21,0,12,528,300,0,12,0,12,0,12,17,27,0,12,79,73,43,68,187,141
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",542,177,73,60,73,60,0,12,0,12,0,12,0,12,0,12,0,12,161,101,0,12,0,12,142,99,19,30,0,12,11,19,0,12,0,12,206,98,48,77,43,49
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",810,281,48,49,48,49,0,12,0,12,0,12,0,12,0,12,0,12,490,247,0,12,0,12,490,247,0,12,0,12,21,34,0,12,0,12,129,77,0,12,122,169
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",1050,304,116,110,78,99,38,46,0,12,0,12,0,12,0,12,38,46,417,216,70,70,0,12,347,217,0,12,0,12,23,42,0,12,70,78,347,171,0,12,77,109
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",1396,348,84,68,84,68,0,12,0,12,0,12,0,12,0,12,0,12,749,304,20,31,0,12,716,302,13,21,0,12,50,60,0,12,53,61,429,201,0,12,31,50
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",476,192,56,58,56,58,0,12,0,12,0,12,0,12,0,12,0,12,218,117,0,12,0,12,218,117,0,12,0,12,0,12,0,12,0,12,175,112,0,12,27,33
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",949,252,83,58,83,58,0,12,0,12,0,12,0,12,0,12,0,12,344,140,94,76,0,12,239,129,11,21,0,12,77,54,10,17,0,12,335,170,0,12,100,79
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",426,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,209,143,47,46,0,12,162,127,0,12,0,12,75,76,0,12,0,12,115,85,0,12,27,31
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",394,210,36,43,27,42,9,16,9,16,0,12,0,12,0,12,0,12,211,129,47,66,0,12,164,93,0,12,0,12,58,54,0,12,0,12,36,39,0,12,53,64
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",643,245,52,43,52,43,0,12,0,12,0,12,0,12,0,12,0,12,341,142,79,81,0,12,262,129,0,12,0,12,51,46,0,12,0,12,80,49,0,12,119,119
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",616,225,29,34,29,34,0,12,0,12,0,12,0,12,0,12,0,12,128,70,37,35,0,12,91,55,0,12,0,12,67,81,0,12,0,12,306,156,0,12,86,78
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",1439,372,22,27,22,27,0,12,0,12,0,12,0,12,0,12,0,12,793,315,120,110,0,12,673,305,0,12,0,12,39,36,0,12,11,18,518,148,21,35,35,31
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",2021,436,271,175,271,175,0,12,0,12,0,12,0,12,0,12,0,12,741,228,95,82,0,12,549,188,73,53,24,39,141,105,0,12,0,12,664,273,54,61,150,88
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",459,188,37,60,0,12,37,60,37,60,0,12,0,12,0,12,0,12,108,58,18,28,0,12,90,65,0,12,0,12,28,32,0,12,0,12,129,90,0,12,157,154
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",418,139,126,75,93,64,33,32,33,32,0,12,0,12,0,12,0,12,79,74,57,64,0,12,22,33,0,12,0,12,78,62,0,12,0,12,93,78,0,12,42,44
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",294,154,107,70,95,71,12,19,0,12,12,19,0,12,0,12,0,12,82,76,82,76,0,12,0,12,0,12,0,12,55,50,0,12,0,12,0,12,0,12,50,76
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",392,180,119,134,107,133,12,19,12,19,0,12,0,12,0,12,0,12,112,83,0,12,0,12,112,83,0,12,0,12,28,35,0,12,0,12,90,53,0,12,43,42
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",524,205,36,45,36,45,0,12,0,12,0,12,0,12,0,12,0,12,215,136,20,23,0,12,162,140,33,41,0,12,8,14,0,12,0,12,241,97,0,12,24,25
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",1084,149,58,38,58,38,0,12,0,12,0,12,0,12,0,12,0,12,421,125,17,24,0,12,384,128,20,21,0,12,45,46,0,12,11,18,491,126,0,12,58,42
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",625,230,77,87,37,60,40,65,0,12,0,12,0,12,0,12,40,65,332,135,89,80,0,12,243,118,0,12,0,12,0,12,0,12,0,12,186,142,0,12,30,48
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",694,203,77,71,50,64,27,32,0,12,0,12,0,12,14,23,13,21,396,182,14,24,0,12,382,176,0,12,0,12,44,72,0,12,0,12,163,129,0,12,14,23
1500000US360610132003,360610132003,"Block Group 3, Census Tract 132, New York County, New York",1238,461,243,128,120,106,123,85,39,63,0,12,0,12,0,12,84,82,702,410,44,70,0,12,658,401,0,12,0,12,45,73,0,12,0,12,202,123,0,12,46,64
1500000US360610132004,360610132004,"Block Group 4, Census Tract 132, New York County, New York",1263,380,145,113,145,113,0,12,0,12,0,12,0,12,0,12,0,12,525,291,145,111,0,12,366,271,14,24,0,12,191,145,0,12,0,12,320,222,17,29,65,55
1500000US360610132005,360610132005,"Block Group 5, Census Tract 132, New York County, New York",1494,538,127,157,127,157,0,12,0,12,0,12,0,12,0,12,0,12,1019,415,213,231,0,12,806,358,0,12,0,12,43,70,0,12,0,12,290,179,0,12,15,25
1500000US360610132006,360610132006,"Block Group 6, Census Tract 132, New York County, New York",689,295,66,84,66,84,0,12,0,12,0,12,0,12,0,12,0,12,344,215,111,112,0,12,233,178,0,12,0,12,208,187,0,12,0,12,71,78,0,12,0,12
1500000US360610132007,360610132007,"Block Group 7, Census Tract 132, New York County, New York",412,185,16,30,16,30,0,12,0,12,0,12,0,12,0,12,0,12,246,183,74,76,0,12,172,182,0,12,0,12,0,12,0,12,0,12,88,100,0,12,62,68
1500000US360610133001,360610133001,"Block Group 1, Census Tract 133, New York County, New York",426,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,193,105,26,30,0,12,143,103,24,37,0,12,0,12,0,12,0,12,233,89,0,12,0,12
1500000US360610133002,360610133002,"Block Group 2, Census Tract 133, New York County, New York",661,288,10,18,10,18,0,12,0,12,0,12,0,12,0,12,0,12,311,139,82,86,0,12,186,101,43,50,0,12,0,12,0,12,0,12,310,204,0,12,30,49
1500000US360610133003,360610133003,"Block Group 3, Census Tract 133, New York County, New York",522,254,34,39,34,39,0,12,0,12,0,12,0,12,0,12,0,12,280,166,73,73,0,12,207,155,0,12,0,12,0,12,0,12,89,76,104,97,0,12,15,25
1500000US360610133004,360610133004,"Block Group 4, Census Tract 133, New York County, New York",989,299,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,479,174,50,51,0,12,414,171,15,24,0,12,0,12,0,12,0,12,493,276,0,12,17,26
1500000US360610133005,360610133005,"Block Group 5, Census Tract 133, New York County, New York",1011,308,62,65,62,65,0,12,0,12,0,12,0,12,0,12,0,12,501,299,29,36,0,12,472,296,0,12,0,12,37,46,0,12,0,12,389,124,0,12,22,27
1500000US360610134001,360610134001,"Block Group 1, Census Tract 134, New York County, New York",534,257,59,94,59,94,0,12,0,12,0,12,0,12,0,12,0,12,350,223,52,66,0,12,283,227,15,24,0,12,0,12,0,12,0,12,59,66,0,12,66,84
1500000US360610134002,360610134002,"Block Group 2, Census Tract 134, New York County, New York",619,399,19,34,19,34,0,12,0,12,0,12,0,12,0,12,0,12,515,395,0,12,0,12,515,395,0,12,0,12,0,12,0,12,0,12,85,88,0,12,0,12
1500000US360610134003,360610134003,"Block Group 3, Census Tract 134, New York County, New York",813,278,16,26,16,26,0,12,0,12,0,12,0,12,0,12,0,12,671,224,182,102,0,12,474,231,15,26,0,12,14,24,0,12,0,12,95,128,0,12,17,37
1500000US360610134004,360610134004,"Block Group 4, Census Tract 134, New York County, New York",455,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,253,127,0,12,0,12,253,127,0,12,0,12,0,12,0,12,0,12,158,139,0,12,44,39
1500000US360610134005,360610134005,"Block Group 5, Census Tract 134, New York County, New York",462,192,95,77,62,57,33,53,33,53,0,12,0,12,0,12,0,12,325,210,7,19,0,12,318,206,0,12,0,12,0,12,0,12,0,12,42,70,0,12,0,12
1500000US360610134006,360610134006,"Block Group 6, Census Tract 134, New York County, New York",953,268,49,78,49,78,0,12,0,12,0,12,0,12,0,12,0,12,698,261,33,55,0,12,596,237,69,110,0,12,0,12,0,12,0,12,87,101,35,57,84,75
1500000US360610134007,360610134007,"Block Group 7, Census Tract 134, New York County, New York",641,185,108,93,108,93,0,12,0,12,0,12,0,12,0,12,0,12,370,159,30,50,0,12,340,150,0,12,0,12,100,82,0,12,0,12,63,86,0,12,0,12
1500000US360610134008,360610134008,"Block Group 8, Census Tract 134, New York County, New York",1154,404,264,170,223,159,41,50,41,50,0,12,0,12,0,12,0,12,395,192,104,107,0,12,291,165,0,12,0,12,45,56,0,12,0,12,259,188,0,12,191,272
